algorithm,image,objective,K,psnr_mean,psnr_std,ssim_mean,ssim_std,uniformity_mean,uniformity_std,time_mean,n_runs
JADE,IMG-0010-00010.png,kapur,12,36.66441682408232,0.4885745709328385,0.9741476072422807,0.002381145373372251,0.9995671819988257,4.840962332082084e-05,1.3221274737191075,30
JADE,IMG-0010-00010.png,otsu,3,28.358944875864964,0.0,0.8472318448034492,0.0,0.9970870860995646,0.0,0.6755865555877487,30
JADE,IMG-0010-00010.png,otsu,5,31.349326756734552,0.006669417926310682,0.94716281041334,0.0006081740857210867,0.9985371760656405,2.3080940923572405e-06,0.8211590651733179,30
JADE,IMG-0010-00010.png,otsu,7,33.89707997833075,0.03549142289941076,0.9616531573252386,0.0005741019502410414,0.9991861488085966,6.6019479969677626e-06,0.8945398207676286,30
JADE,IMG-0010-00010.png,otsu,9,35.793612327396225,0.0753050418074009,0.9720299282216316,0.0007999613303902526,0.999474321794551,9.100173233275463e-06,0.9903754472654934,30
JADE,IMG-0010-00010.png,otsu,11,37.216398775272765,0.08895948192516599,0.9779589030607136,0.0006171920742106048,0.9996213859270338,7.800447794065617e-06,1.0871734209048252,30
JADE,IMG-0010-00010.png,otsu,12,37.88369221561477,0.08606387254117959,0.9808119090728176,0.0008301971631448146,0.9996754816280095,6.522784096299095e-06,1.1370801055881505,30
JADE,IMG-0010-00010.png,tsallis,3,18.82935907097575,0.0,0.2951401539376624,0.0,0.9738160247832528,0.0,0.7242631568961466,30
JADE,IMG-0010-00010.png,tsallis,5,19.780457265803015,0.18079666350216814,0.32594672723087925,0.0035694149258882436,0.9789482486765636,0.000885051043637145,0.8377754498894016,30
JADE,IMG-0010-00010.png,tsallis,7,21.210491537891755,0.4709147667446806,0.36318723208268555,0.010708081077407708,0.9847791869989065,0.0017043059023319905,0.9483602374714489,30
JADE,IMG-0010-00010.png,tsallis,9,22.728029455749095,1.2068133848556306,0.4092668763967879,0.03791232562486206,0.9889404891940089,0.0029254073508049937,1.0547725513732682,30
JADE,IMG-0010-00010.png,tsallis,11,30.272630735682057,4.489380272661293,0.754185856798573,0.19779248039140504,0.9968751828884719,0.003234131901896762,1.1593952956919868,30
JADE,IMG-0010-00010.png,tsallis,12,35.93626922042233,1.3316614082170888,0.95736812110658,0.04784358456272199,0.9994599552713688,0.0002811599445754197,1.2086307499868174,30
JADE,IMG-0011-00010.png,kapur,3,22.665777048198812,0.0,0.2723674976737563,0.0,0.9891768839166292,0.0,0.7120392944198102,30
JADE,IMG-0011-00010.png,kapur,5,30.99478964764951,0.07869265383307403,0.9326224634968584,0.0010490711212256764,0.998409885951253,2.8707215601930076e-05,0.8489810985901083,30
